Stream Size,Batch Size,Time (ms)
0.06000,8,8,0.023283,,0.05000,8,8,0.020893,,0.04000,8,8,0.016915,,0.03000,8,8,0.006800,,0.02000,8,8,0.002139,,
0.06000,8,9,0.019015,,0.05000,8,9,0.018456,,0.04000,8,9,0.016127,,0.03000,8,9,0.006433,,0.02000,8,9,0.002107,,
0.06000,8,10,0.017011,,0.05000,8,10,0.016065,,0.04000,8,10,0.013622,,0.03000,8,10,0.006321,,0.02000,8,10,0.002139,,
0.06000,8,11,0.015357,,0.05000,8,11,0.014964,,0.04000,8,11,0.013253,,0.03000,8,11,0.005523,,0.02000,8,11,0.001599,,
0.06000,8,12,0.014205,,0.05000,8,12,0.013412,,0.04000,8,12,0.011546,,0.03000,8,12,0.005398,,0.02000,8,12,0.001680,,
0.06000,8,13,0.012801,,0.05000,8,13,0.012118,,0.04000,8,13,0.010966,,0.03000,8,13,0.005833,,0.02000,8,13,0.001699,,
0.06000,8,14,0.013087,,0.05000,8,14,0.011364,,0.04000,8,14,0.009783,,0.03000,8,14,0.005149,,0.02000,8,14,0.001846,,
0.06000,8,15,0.012096,,0.05000,8,15,0.010572,,0.04000,8,15,0.009163,,0.03000,8,15,0.004419,,0.02000,8,15,0.001512,,
0.06000,8,16,0.010476,,0.05000,8,16,0.009737,,0.04000,8,16,0.009611,,0.03000,8,16,0.004844,,0.02000,8,16,0.001619,,
0.06000,9,1,0.312908,,0.05000,9,1,0.185732,,0.04000,9,1,0.071429,,0.03000,9,1,0.027967,,0.02000,9,1,0.016303,,
0.06000,9,2,0.128338,,0.05000,9,2,0.099383,,0.04000,9,2,0.042316,,0.03000,9,2,0.017307,,0.02000,9,2,0.007604,,
0.06000,9,3,0.066533,,0.05000,9,3,0.061651,,0.04000,9,3,0.030817,,0.03000,9,3,0.012051,,0.02000,9,3,0.004604,,
0.06000,9,4,0.049983,,0.05000,9,4,0.047648,,0.04000,9,4,0.022422,,0.03000,9,4,0.009457,,0.02000,9,4,0.003363,,
0.06000,9,5,0.035284,,0.05000,9,5,0.032731,,0.04000,9,5,0.020608,,0.03000,9,5,0.007954,,0.02000,9,5,0.002828,,
0.06000,9,6,0.029323,,0.05000,9,6,0.026178,,0.04000,9,6,0.017328,,0.03000,9,6,0.007026,,0.02000,9,6,0.002477,,
0.06000,9,7,0.022983,,0.05000,9,7,0.021618,,0.04000,9,7,0.015216,,0.03000,9,7,0.006411,,0.02000,9,7,0.002283,,
0.06000,9,8,0.020592,,0.05000,9,8,0.018286,,0.04000,9,8,0.013986,,0.03000,9,8,0.006028,,0.02000,9,8,0.001969,,
0.06000,9,9,0.017294,,0.05000,9,9,0.016169,,0.04000,9,9,0.012346,,0.03000,9,9,0.006178,,0.02000,9,9,0.001946,,
0.06000,9,10,0.015038,,0.05000,9,10,0.014471,,0.04000,9,10,0.012468,,0.03000,9,10,0.006008,,0.02000,9,10,0.001773,,
0.06000,9,11,0.013746,,0.05000,9,11,0.013123,,0.04000,9,11,0.010331,,0.03000,9,11,0.004899,,0.02000,9,11,0.001659,,
0.06000,9,12,0.012622,,0.05000,9,12,0.011944,,0.04000,9,12,0.010711,,0.03000,9,12,0.004888,,0.02000,9,12,0.001374,,
0.06000,9,13,0.011572,,0.05000,9,13,0.010926,,0.04000,9,13,0.009688,,0.03000,9,13,0.004374,,0.02000,9,13,0.001374,,
0.06000,9,14,0.011043,,0.05000,9,14,0.009990,,0.04000,9,14,0.009535,,0.03000,9,14,0.004320,,0.02000,9,14,0.001390,,
0.06000,9,15,0.010549,,0.05000,9,15,0.009323,,0.04000,9,15,0.008415,,0.03000,9,15,0.004518,,0.02000,9,15,0.001339,,
0.06000,9,16,0.010045,,0.05000,9,16,0.008679,,0.04000,9,16,0.008294,,0.03000,9,16,0.004492,,0.02000,9,16,0.001361,,
0.06000,10,1,0.257953,,0.05000,10,1,0.161652,,0.04000,10,1,0.058573,,0.03000,10,1,0.024907,,0.02000,10,1,0.013119,,
0.06000,10,2,0.109655,,0.05000,10,2,0.093232,,0.04000,10,2,0.037541,,0.03000,10,2,0.014898,,0.02000,10,2,0.006495,,
